FIPStract,tractid,p_white,p_black,p_hispanic,total_housing_units,occupied_housing_units,vacant_housing_units,p_occupied,p_vacant,p_owner_vacant,p_renter_vacant,median_grossrent_allhouses,median_grossrent_nobedrms,median_grossrent_onebedrms,median_grossrent_twobedrms,median_grossrent_threebedrms,median_grossrent_fourbedrms,median_grossrent_fivebedrms,average_grossrent_nobedrms,average_grossrent_onebedrms,average_grossrent_twobedrms,average_grossrent_threebedrms,median_grossrent,average_gross_rent,median_contract_rent,average_contract_rent,average_rooms,owner_average_rooms,renter_average_rooms,median_rooms,owner_median_rooms,renter_median_rooms,average_bedrms,owner_average_bedrms,renter_average_bedrms,median_yearbuilt,owner_median_yearbuilt,renter_median_yearbuilt,median_yearmovein,owner_median_yearmovein,renter_median_yearmovein,p_renter_higherthan_highschool,p_renter_higherthan_bachelor,p_higherthan_highschool,p_higherthan_college,owner_average_income,renter_average_income,median_hhinc,owner_median_hhinc,renter_median_hhinc,tract_assault_all,tract_arrest_all,tract_theft_all,presp_white,presp_black,presp_hispanic,tract_bathrooms,tract_sqft,tract_theft,tract_assault,tract_arrest,tract_elementary_school_score,tract_middle_school_score,tract_high_schol_score,tract_nightlife,tract_particulate_matter,tract_ozone,tract_nata_diesel_pm,tract_nata_airtoxics_cancerrisk,tract_nata_respiratory_hazard,tract_traffic_proximity_volume,tract_lead_paint_indicator,tract_superfund_proximity,tract_rmp_proximity,tract_hazardous_waste_proximity,tract_wastewater_discharge,tract_dist_tri,tract_pop_overage_64,tract_pop_underage_5,tract_poplessthan_highs,tract_linguistic_pop,tract_low_income_population,tract_minority_population,tract_toxic
42045400801,37,0.079584777,0.73918682,0.030276816,1450,1045,405,72.1,27.9,0,26,823,849,776,1047,1267.8207,0,0,875,815.20618,1078.6714,1250,823,900.13904,763,810.73413,3.6631579,4.8400002,3.5032609,3.6,4.9,3.5,1.4641148,2.072,1.3815217,1963,1966,1963,2012,2010,2012,0.93152171,0.29891303,0.90625,0.37755102,52700,46532.609,34801,36354,34514,122.64364,50.331608,232.80902,0.46385247,0.35838196,0.44068497,1.3125,38418.125,90,51.058823,60.57143,3.4565973,3.2708333,3.6041667,17.647058,11.317647,44.494118,1.5729412,50.470589,2.3529413,532.35297,0.7017647,0.16929412,0.7282353,1.8711765,521.76526,1.4319922,12.705882,6.647059,13.823529,8.0588236,42.882355,65.411766,0
42045400802,38,0.56422764,0.29403794,0.068021677,1383,1252,131,90.5,9.5,0,2.2,924,670.8833,766,948,1658,0,0,875,765.625,1042.5532,1399.3363,924,1156.5598,796,959.69385,6.7172523,7.5685391,4.6243095,6.8,7.7,4.3,3.1980832,3.7202246,1.9143647,1941,1939,1957,2002,1996,2012,0.86464089,0.34530386,0.95267493,0.53744859,91929.773,39627.07,64250,97326,39423,101.1541,42.741734,200.35483,0.47161022,0.33690059,0.40420067,1.5,1300,12,6.5,1,3.5,5,5.5,9.5,11.25,44.349998,1.4,49,2.3,480,0.77999997,0.149,0.43000001,1.3499999,0,1.5419819,13,6,12,4.5,35.5,72,0
42045401000,39,0.849159,0.10363538,0.004340749,759,662,97,87.2,12.8,0,0,950,586,728,1105,1145,0,0,710.58838,722.6087,1183.0358,1333.3334,950,970.45453,818,876.97626,6.524169,7.9462104,4.2252965,7,8.3,4,3.2930512,4.1540341,1.9011858,1939,1939,1939,2007,1997,2013,0.90118575,0.42292491,0.9461078,0.57912743,114223.72,46897.234,85000,133750,46583,100.82205,43.722122,197.69701,0.50216693,0.35625738,0.43342039,1.5,1178,415.33334,280,101,5.3333335,4,5,109.66666,11.433333,44.566669,2.1633334,59,3.0333333,880,0.75666666,0.26666668,0.62666667,3.4366667,1033.3334,2.6717713,13.333333,6.3333335,4.3333335,2.3333333,22,25.333334,0
42045401103,40,0.7700116,0.13312066,0.0200116,1252,1114,138,89,11,1,7.5,1044,938,960,1107,1553.3511,2175,0,625,952.58618,1180.1471,1437.5,1044,1266.8795,945,1123.6313,7.1310592,7.9638991,4.6855125,7.8,8.5,4.1,3.36535,3.8519855,1.9363958,1941,1939,1946,2004,2002,2011,0.97173142,0.31448764,0.97024578,0.5864597,114843.56,59584.805,110104,127847,47788,95.142273,43.148628,189.62154,0.53009695,0.38503537,0.45813879,1,1060,52,100,36,3.5833333,2.625,3.3333333,7,11.200001,44.650002,1.205,47.5,2.25,375,0.80500001,0.22600001,0.16,0.33500001,0.050000001,3.2793403,16.5,6,5.5,2,22,44,0
42045401302,41,0.77704436,0.14118078,0.030803081,1236,1129,107,91.3,8.7,3.1,0,888,938,822,1097,1685,0,0,625,817.44604,1139.5349,1457.4468,888,1054.1022,838,934.05573,6.274579,7.1612902,4.0619197,6.6,7.2,3.8,2.9131975,3.3933003,1.7151703,1939,1939,1950,2006,2002,2012,0.94427246,0.13312693,0.95119417,0.39615783,81857.938,34760.063,61531,79118,40706.97656,78.219971,34.997849,159.51271,0.55889034,0.30797371,0.35913822,1,1328.2776,21,3,5,4,2.6666667,5,9,11.4,44.799999,1.1900001,48,2.4000001,360,0.80000001,0.2,0.31,0.77999997,0,2.1286469,12,8,5,2,23,28,0
42045401401,42,0.73886943,0.16058029,0.030515257,875,832,43,95.1,4.9,0.9,6.7,880,576,779,950,1381,0,0,625,714.0625,1000,1192.8191,880,1019.3589,760,884.61536,6.0432692,6.4160128,4.8256412,6.2,6.3,5.5,2.7644231,2.9952905,2.0102565,1949,1948,1954,2005,2003,2012,1,0.27692309,0.95674115,0.48233598,76495.289,46512.82,63450,66652,37663,55.441227,25.33313,115.89314,0.56924278,0.21583982,0.24814005,2,1716,4,105.34103,61.219944,4,3,5,16,11.4,44.799999,1.1900001,48,2.3,370,0.77999997,0.19,0.34,0.81999999,0,2.0153723,12,8,6,2,24,29,0
42045401402,43,0.64646733,0.19423127,0.10426039,1782,1640,142,92,8,2.9,8.3,955,662.11334,823,1047,1575,0,0,660.82617,822.08649,1081.4656,1298.2954,955,1029.8691,830,886.30084,5.4347563,6.286325,4.302557,5.7,6.2,4,2.5231707,3.0427351,1.8323864,1953,1947,1962,2008,2004,2011,0.90625,0.14204545,0.92026335,0.39539137,81551.813,39051.848,49651,74479,32193,50.981064,24.956177,110.11423,0.3243095,0.1837317,0.21214959,1.5,1116,200,214.33333,124,3.2371795,2.5083334,3.2604167,21,11.25,44.049999,1.9425,53.25,2.7249999,1090,0.74250001,0.23725,1.0575,4.0450001,775.01276,1.6069397,12.25,6.75,14.5,4.5,43.5,63,0
42045401502,44,0.58542472,0.21163127,0.021718146,1928,1818,110,94.3,5.7,1.1,6,980,728,919,1164,1125,1155,0,708.33331,949.0741,1186.2438,1232.1428,980,1033.6812,914,942.62878,4.878438,6.8294797,3.6793962,4.3,6.9,3.4,2.1006601,3.1661849,1.4458259,1962,1954,1966,2011,2000,2013,0.90408528,0.30284193,0.90657771,0.34223071,91802.742,48878.773,53558,88333,41745,70.314552,30.930273,150.41048,0.52738208,0.31992039,0.33365548,2.125,1299,899.5,257,128.5,5.3333335,5,5,161.33333,11.466666,44.233334,2.8633332,66.333336,3.4666667,1370,0.62,0.17999999,0.69666666,5.4733334,2666.6687,1.590542,13,5.3333335,5.6666665,2.6666667,27,31,0
42045401600,45,0.47552449,0.45804197,0.001748252,817,721,96,88.2,11.8,3.8,7,1112,765,1008,1277,1340.9041,1156,0,803.57141,1068.5483,1250,1500,1112,1141.1815,958,1013.7842,5.552011,6.88345,3.5958905,5.7,6.9,3.6,2.518724,3.2610722,1.4280822,1958,1953,1969,2003,1998,2011,0.88698632,0.40753424,0.93671942,0.39800167,80011.656,52500,53702,80250,47222,88.372856,36.844952,185.64598,0.4244957,0.3110311,0.35237646,1.5,675,53.580357,39.050163,43.167465,4,3,5,10,11.4,44.700001,1.3099999,48,2.2,240,0.76999998,0.22,0.89999998,1,0,0.87596357,15,6,9,2,35,60,1
42045401900,46,0.44173247,0.41134241,0.056951422,2015,1840,175,91.3,8.7,3.6,7.1,913,576,840,1068,1436.9968,1156,0,625,860.78595,1128.2467,1365.3846,913,957.99109,827,842.00891,5.964674,6.8852725,4.1129298,6.1,6.8,4,2.7483695,3.3043125,1.6301146,1942,1939,1946,2005,2001,2012,0.93617022,0.20294599,0.94291341,0.49015749,85056.953,38412.438,63197,85393,31250,94.56881,39.813728,191.93442,0.4406504,0.31794971,0.37264571,4,5905.0723,60.289799,1,41.818844,3.5454545,2.6666667,3.5,8,11.4,44.700001,1.29,48,2.2,220,0.76999998,0.17,0.54000002,1.2,0,1.1811481,12,7,7,3,29,57,0
42045402000,47,0.3527863,0.43132952,0.011408512,1310,1083,227,82.7,17.3,14.9,10.5,814,696,792,913,1382.4921,1156,0,848.48486,789.07562,900.60486,947.58063,814,840.37561,734,749.58917,5.4395199,6.6682315,3.6711712,5.4,7,3.4,2.371191,3.0657277,1.3716216,1943,1939,1948,2010,2003,2012,0.8918919,0.32207206,0.89775282,0.44887641,80833.336,41024.773,51804,70712,35774,99.884033,40.947216,205.53926,0.44946471,0.33753026,0.38829234,1,715,1,3,1.3333334,2.3666666,2.75,4.2222223,4.6666665,11.4,44.666668,1.3066666,48,2.1666667,180,0.80333334,0.17,0.80666667,1.1333333,0.011,0.68731654,13.666667,6.3333335,8.333333,2.3333333,30.333334,62.666668,1
42045402100,48,0.059599247,0.89159101,0.018667581,2247,2110,137,93.9,6.1,0.7,6.5,896,588.86774,898,910.31586,1444,1008.1628,0,716.78027,895.66931,875,1126.0309,896,1031.6075,795,817.65283,6.3312798,6.8920956,4.5988374,6.4,6.8,4.1,2.8753555,3.1769135,1.9437984,1948,1946,1955,2002,1998,2012,0.9147287,0.05232558,0.92180413,0.3405391,74670.641,30794.574,57188,67965,30625,121.27788,46.445202,245.05432,0.46997738,0.38425398,0.42960855,1.1528474,5046,709,216,42,3,3,2.1695905,80,11.4,43.700001,2.74,56,3.2,960,0.50999999,0.13,0.44,6.3000002,1300,0.61195701,11,6,14,4,49,60,1
42045402200,49,0.14109348,0.80908287,0.026895944,926,812,114,87.7,12.3,10.6,7.7,1135,275,990,1223,1534,1156,0,326.66666,920.98541,1325,1295.4546,1135,1122.3959,1043,967.48511,5.8990149,6.8638296,4.5730996,6,6.6,4.2,2.6736453,3.2212765,1.9210526,1953,1944,1968,2006,1996,2012,0.9649123,0.44444445,0.9456265,0.4172577,71276.594,56403.508,52206,61528,47115,112.34405,44.45977,231.06396,0.4763377,0.37314045,0.42491183,1.5620716,1593.4182,209.76823,44.777275,17.402842,3.0769231,3,3,5,11.4,44.599998,1.33,47,2.0999999,240,0.80000001,0.2,1,1.1,2.5,0.61812329,16,6,9,2,35,65,1
42045402300,50,0.005269321,0.9464286,0.028103044,1568,1433,135,91.4,8.6,2.1,3.8,843,841,815,953,1148.9865,1040.344,0,875,853.0451,1011.3636,1500,843,896.78784,713,749.75098,4.4138169,6.6997581,3.4882352,3.8,6.6,3.3,1.8422889,3.1089587,1.3294117,1960,1951,1963,2010,1989,2012,0.91274512,0.19411765,0.94330323,0.37838948,73014.531,42990.195,39859,62974,35755,122.76685,46.153881,248.05753,0.47648707,0.3859942,0.43251809,1,800,266.10135,2,92.301849,2,2,2,4,11.5,44.5,1.6799999,49,2.3,260,0.79000002,0.23,1.4,1.9,670,1.2884114,9,8,16,5,55,91,0
42045402400,51,0.092549473,0.84895229,0.054714784,1368,1072,296,78.4,21.6,12,14.9,1003,519,853,897,1146,971,0,614.28571,849.08087,850.81171,1251.4313,1003,987.56097,714,719.87805,5.1557837,5.838028,4.7058825,5.5,5.7,4.9,2.4897387,3.1197183,2.0743034,1939,1939,1939,2011,1998,2013,0.85139316,0.078947365,0.84743202,0.24672709,54325.117,36509.289,33378,50909,28605,117.35468,44.744244,245.81775,0.49371356,0.39364138,0.44193634,1,1396,100,51,100,3.25,3.1111112,2.1666667,27,11.5,44.200001,2.71,63,3.1999998,1055,0.69,0.215,1.135,4.9499998,2350,1.3290527,11,6,9.5,3.5,39.5,60.5,0
42045402500,52,0.049709301,0.90174419,0.013081395,1388,1150,238,82.9,17.1,13.1,6.7,844,561.82935,746,850,1039,1067.4377,0,500.75757,734.18604,872.56946,1077.5862,844,906.25977,717,712.75433,5.5591307,6.3346381,4.9389672,5.9,6.2,5.6,2.5573914,3.0861056,2.1345854,1939,1939,1939,2011,1998,2013,0.82316118,0.050078247,0.87651819,0.19129555,69828.766,31940.531,35077,60089,25069,114.97413,44.311073,240.28154,0.48967394,0.38793257,0.43592715,1,1086,2,2,86.506325,3,2,2,5,11.5,44.5,1.55,48,2.3,340,0.80000001,0.25999999,1.3,1.5,190,1.1013814,10,8,12,3,49,85,0
42045402700,53,0.165231,0.7881754,0.02192639,1004,823,181,82,18,12.8,12.4,875,592.49323,784,858,1134,971,0,625,807.09875,1001.6447,1080.1948,875,958.79205,741,766.20795,5.4592953,6.2760086,4.3664775,5.8,6.1,4.1,2.6379101,3.0997877,2.0198863,1944,1950,1942,2005,1996,2012,0.88636363,0.18181819,0.86857516,0.25439167,54002.125,38643.465,43892,46793,35694,117.40662,44.642941,248.21536,0.49918041,0.39820287,0.44690987,1.2291628,34653.727,100,100,100,2.3105204,2.2361112,1.875,7.3333335,11.4,44.066666,1.6633333,49.333332,2.4333334,276.66666,0.74333334,0.15866667,0.92666668,2.5666666,633.33331,1.3972137,11.666667,6.6666665,17,2.6666667,55.666668,79.666664,0
42045402800,54,0.2299072,0.68656975,0.033619329,2339,2169,170,92.7,7.3,9.2,0,1015,519,908,1106,1276,1155,0,757.40289,788.97852,1164.6552,1250.9554,1015,1098.9242,867,850.25616,6.1862612,6.6537776,4.5758195,6.3,6.5,4.2,2.8331027,3.0446162,2.1045082,1944,1943,1955,2005,2003,2011,0.95696723,0.14139344,0.94486028,0.2709581,63853.359,51168.031,52740,55597,26250,104.98168,40.949524,225.09747,0.49244902,0.38526005,0.42360643,1.4192691,68000,102,54,1,2,2,1,14,11.299999,44.450001,1.3199999,48,2.2,275,0.79499996,0.25799999,0.72500002,1.1,4.3449998,0.84362745,14,7,10.5,1,40,70.5,1
42045403104,55,0.28628072,0.63164157,0.049960349,1083,947,136,87.4,12.6,12.9,6,919,632.04779,776,873,1115,1155,0,625,844.02655,864.13794,1156.0735,919,979.80768,787,791.91174,5.7845831,6.7768593,4.7473001,6.1,6.8,4.5,2.626188,3.053719,2.1792657,1939,1939,1939,2006,2002,2012,0.89632827,0.090712741,0.9375,0.30638587,66363.633,30318.574,43456,66419,24042,103.20232,40.701942,219.40294,0.48607358,0.37550488,0.41479141,2,27023.137,77.927582,5,50.570023,3.5555556,3.5,3.5,7,11.4,44.700001,1.36,48,2.2,330,0.81,0.36000001,0.94999999,1.3,0.0091,0.4080101,13,7,8,1,33,52,1
42045403401,56,0.46292949,0.41265821,0.079927668,1265,1050,215,83,17,9.8,19.2,1191,728,886,1101,1358,1155,0,1250,937.99017,1189.5161,1250,1191,1152.5619,974,968.63959,5.8000002,6.2684212,4.5724139,6,6.2,4.6,2.7523808,2.9986842,2.1068966,1955,1954,1958,2004,2000,2011,0.84827584,0.19310345,0.9375,0.35084033,72322.367,61862.07,70907,70687,72988,81.402359,32.17717,176.07784,0.43954605,0.34588301,0.347175,1,732.5,102,32.371162,1,2,2,2,10,11.4,44.799999,1.35,47,2.2,320,0.75,0.44999999,1,1.6,0.029999999,0.29884142,13,7,8,1,34,49,1
42045403501,57,0.84913582,0.092098765,0.036790125,1928,1702,226,88.3,11.7,4.2,10.2,969,728,930,1020,1351.2084,1155,0,854.16669,936.73608,1069.6494,1227.8226,969,999.34302,855,867.63483,5.3484135,6.4749999,4.0230179,5.3,6.5,3.9,2.3225617,2.9467392,1.5882353,1952,1939,1960,2005,1998,2011,0.94501281,0.1483376,0.94339621,0.29493546,83758.148,48257.672,57500,84688,46167,58.560612,23.418505,126.40017,0.3589181,0.28610131,0.25638682,2,1664,410.0484,152.54236,37.270214,6,6,5,10,11.4,44.900002,1.35,45,2.0999999,360,0.75999999,0.47999999,0.81,1.9,0.075999998,0.72370082,11,7,8,2,28,23,1
42045403800,58,0.89818239,0.067005545,0.004158965,2877,2574,303,89.5,10.5,0,14.9,925,860,798,995,1527.5823,1750,0,937.5,772.4801,1032.3887,1500,925,947.28033,788,825.78455,5.3768454,6.3133497,3.791841,5.3,6.3,3.8,2.4452214,2.9666255,1.5627615,1948,1939,1964,2003,2000,2009,0.96861923,0.22698745,0.9059146,0.35373372,85446.539,50687.762,61589,89118,38972,25.142292,10.173588,54.406071,0.40787682,0.37240115,0.12226574,1.5,2117,722,252.33333,74,5,5,5,163.75,11.425,44.125,2.8175001,64,3.325,850,0.66500002,0.26249999,1.1575,6.1750002,1650.0375,0.87236017,12.25,5.25,10,2.75,34.75,40.25,0.75
42045404003,59,0.6612559,0.095685601,0.016659547,1119,1031,88,92.1,7.9,0,3,1107,728,981,1311,1514.4686,2053.3906,0,1250,1005.7031,1240.1234,1319.4767,1107,1116.3118,952,963.45825,4.8554802,6.4121623,3.6780238,4.4,6.2,3.7,2.0300679,2.8986487,1.3730835,1972,1970,1973,2010,1999,2013,0.93867123,0.50766611,0.93309861,0.45011738,78226.352,55106.473,54236,72230,48839,67.802025,29.400848,145.59018,0.50127959,0.36932889,0.33353406,2.2896357,1056,274,62,21,3,3,6.3170853,264,11.5,43.900002,3.53,72,3.5999999,570,0.72000003,0.30000001,2,7.6999998,2600,1.2209345,12,5,10,3,33,49,0
42045405200,60,0.014733543,0.90438873,0.062695928,1509,1329,180,88.1,11.9,5.6,3.6,348,679,219,340,432,1277.298,0,339.13043,410.04672,547.92603,562.64532,348,451.61719,232,346.47403,5.0684724,6.1633801,4.6694045,5.2,6.2,4.8,2.3957863,2.9098592,2.2084188,1964,1963,1964,2007,1991,2010,0.8398357,0.031827517,0.85301703,0.13408974,47612.676,25731.52,18489,40875,14049,33.770359,13.803756,72.603897,0.52305901,0.43472427,0.48726737,2,33406,613,457,182,7,7,1,10,11.1,43.599998,1.85,51,2.5999999,1400,0.81,0.46000001,2.7,7.3000002,0.068999998,0.77992153,7,9,23,8,63,83,1
42045405400,61,0.14847364,0.75948197,0.037002776,1154,908,246,78.7,21.3,4,2.1,791,679,720,824,1037,1362.9701,0,625,789.0625,821.42859,999.19727,791,866.22485,656,628.38208,5.4438324,6.2225804,5.040134,5.8,6.1,5.5,2.5088105,2.9451613,2.2826087,1952,1944,1959,2008,1990,2011,0.74581939,0.071906358,0.82155603,0.14346895,55225.805,35451.504,30000,42195,23385,38.531376,15.775047,82.627266,0.51335299,0.41589653,0.4661403,2,1268,145,33,8,7,7,1.6896354,310,11.4,43.799999,4.1399999,77,4.4000001,2100,0.60000002,0.51999998,2.2,9.1999998,370,0.17813955,12,5,7,4,25,32,1
42045406600,62,0.79075968,0.13549533,0.050644159,953,866,87,90.9,9.1,0,0.6,864,679,786,788,1125,1339,0,502.27274,798.48486,804.58862,1166.5,864,881.57117,691,697.18378,5.0473442,6.2507043,4.2113504,5.2,6.1,4.1,2.3672056,3.0197184,1.9138943,1941,1939,1951,2006,1998,2011,0.85127199,0.074363992,0.83064514,0.20234604,54190.141,36775.93,34851,48315,32132,60.369869,24.357195,128.888,0.46212125,0.33239847,0.39327827,2,14430.427,336.67392,2,2,5.3333335,7,3,4,11,45.700001,2.02,45,2,670,0.72000003,1.9,6.6999998,7.5999999,42,0.48272529,10,7,15,1,45,25,1
42045407201,63,0.90752286,0.012468828,0.052784704,2224,1899,325,85.4,14.6,0,12.7,2350,2098.72,2299,2373,2399,0,0,1500,1500,1500,1500,2350,2392.4824,2350,2392.4824,6.2106371,7.2871137,3.7132866,6.4,8.1,3.9,2.8899422,3.4099472,1.6835665,1983,1983,1982,2005,2001,2012,1,0.47202796,0.98241633,0.63726604,101071.97,59833.918,86343,113836,48417,36.317532,31.703117,112.19693,0.25737527,0.16954453,0.20775051,2.5,3150,168.3573,171.35104,74.054161,8.5,8,8,29.709024,11.2,45.799999,0.77399999,38,1.6,430,0.18000001,0.068999998,1.5,0.91000003,0.0042,4.3003168,37,4,2,2,25,20,0
42045407501,64,0.90387928,0.035775863,0.025,1184,1067,117,90.1,9.9,1.3,7.4,1318,756.85095,935,1349,1793,2167,0,625,1020.1613,1230.7098,1462.3287,1318,1414.2433,1185,1257.1958,5.8116212,6.3835616,4.5727005,5.8,6.5,4.4,2.6251171,2.9424658,1.9376855,1953,1953,1954,2008,2003,2012,1,0.65578634,0.99097067,0.65293455,85006.852,68709.195,68614,68851,67639,13.276823,32.412704,88.05262,0.060871441,0.043791011,0.052535322,2.116993,2234.9966,100,100,100,4.1111112,3.6363637,4.2222223,50,11.4,43.700001,3.97,74,4.4000001,2800,0.52999997,0.37,1.2,9.3000002,320,4.0219469,12,4,9,5,31,41,0
42045407502,65,0.80568409,0.11665565,0.024785195,1647,1573,74,95.5,4.5,0,2.7,1045,758,971,1201,1677,2167,0,762.68115,1032.8157,1225.4408,1242.6471,1045,1109.1549,920,999.05371,4.4888749,6.7819028,3.6234677,4.1,6.7,3.6,1.8989192,3.1600928,1.4229422,1963,1941,1970,2012,2005,2013,0.91593695,0.55691767,0.93841165,0.5895462,104947.8,66624.344,74958,116435,62277,26.121527,32.729965,103.24681,0.16141011,0.11411655,0.13908374,2.5,3150,237,243,48,5,8,6,9.333333,11.233334,45.066666,1.1433333,46.666668,2.1333332,406.66666,0.62333333,0.088666663,0.56666666,0.76666665,0.032833334,3.9835768,15.333333,5.3333335,7.3333335,0.66666669,26.333334,41.666668,0
42045407700,66,0.6863839,0.24627976,0.008928572,1180,1119,61,94.8,5.2,6.4,3.6,948,728,795,1082,1700,2250,0,625,857.85339,1098.9847,1356.25,948,1048.4989,841,917.72516,5.4441466,6.6745658,3.8415637,5.3,6.8,3.7,2.4763181,3.0837283,1.6851852,1966,1959,1971,2005,1997,2012,0.91975307,0.30658436,0.90461695,0.45611364,83139.813,59331.277,61141,75893,44722,71.12809,32.925369,154.5463,0.55380774,0.41721505,0.40150023,2.5,56651,278,174.33333,99.333336,3.9138074,3.7832634,8,20,11.366667,44.366665,1.7166667,50,2.4333334,406.66666,0.76333332,0.12233333,0.51999998,2.4566667,566.76782,1.5766548,12,6.3333335,14,3.3333333,43.666668,61,0
42045407903,67,0.72163838,0.081110209,0.018054433,1597,1482,115,92.8,7.2,0,11.6,975,755,923,1027,1385,2167,0,759.92065,992.3858,1077.567,1274.1477,975,1134.7028,905,1027.7098,5.968286,7.3004436,3.8965516,6.2,7.5,3.7,2.6754386,3.3126385,1.6844828,1960,1958,1962,2006,2001,2011,0.98620689,0.43448275,0.95993894,0.63983214,110873.06,64051.723,94545,125104,61111,61.056301,36.094067,147.47755,0.40336531,0.29846385,0.35004216,1.5,761,155.10258,157.51584,79.085144,9,8,8,3,11.3,45.5,0.94599998,43,1.9,530,0.44,0.12,0.69999999,0.57999998,0.0013,3.6865959,14,5,3,1,14,19,0
42045408102,68,0.84878331,0.022016222,0.018539976,1362,1261,101,92.6,7.4,3,0,1156,3500,1139.2291,1179,1760.576,2409.9531,0,625,1250,1225,1350,1156,1222.7084,924,1046.0416,6.9722443,7.2517667,4.5193796,7.1,7.3,4.5,3.292625,3.4443462,1.9612403,1956,1956,1972,1999,1996,2009,1,0.56589144,0.95691341,0.5166471,93511.484,62248.063,83359,100000,65240,86.552666,45.131535,176.08246,0.49494398,0.38672078,0.45253122,2,840,1,1,15,7.5,8.5,9,4,11.2,45.299999,1.24,42,2,850,0.63999999,0.30000001,0.2,0.20999999,0,2.7944689,20,5,6,5,13,13,0
42045408500,69,0.88139254,0.039375748,0.019687874,1585,1548,37,97.7,2.3,0,0,1237,3500,1146,1300,1609.1169,2346.1816,0,887.10645,1250,1207.6086,1397.0588,1237,1268.6904,1151,1164.1666,6.870801,7.3215361,4.1500001,7.2,7.5,4.1,3.0374677,3.2402108,1.8136364,1955,1955,1959,1999,1996,2012,0.95454544,0.17272727,0.95597482,0.60831589,101180.34,49875,95809,119559,50870,85.589447,45.184734,169.35687,0.51971209,0.42302802,0.49029258,1.25,840,188,6,15,7,9,9,4,11.3,45.099998,1.29,45,2.2,920,0.66000003,0.91000003,0.13,0.20999999,0,3.9584935,17,6,5,2,11,11,0
42045409000,70,0.83196497,0.015599343,0.007662835,1380,1332,48,96.5,3.5,0,0,885,567.09991,836.83069,1040.7813,1456.5594,0,0,833.96588,813.67926,1250,1500,885,1038.8298,793,993.08508,7.0412912,7.2625203,4.1276598,7.1,7.2,3.4,3.25,3.3764136,1.5851064,1953,1953,1952,2001,2000,2012,0.92553192,0.36170211,0.971349,0.61918026,93988.289,58909.574,85172,92813,42125,102.19672,47.280849,187.24004,0.49025398,0.39408657,0.54078102,2,1178,100,6,29,5.8571429,4.8000002,6,7,11.3,44.799999,1.29,49,2.5,560,0.85000002,0.47999999,0.18000001,0.62,0,3.056319,14,7,5,2,18,18,0
42045409601,71,0.74433517,0.043394614,0.015177426,1959,1782,177,91,9,0,16.9,1591,3500,1367,1603,2047,2217.6011,0,1378.3784,1281.8323,1391.2639,1425.2136,1591,1798.3304,1514,1697.3459,6.7312007,8.0149126,4.4517136,7.6,9,4.1,3.2267115,3.9114034,2.0109034,1966,1966,1967,2007,2003,2013,0.9844237,0.6433022,0.98043549,0.77059007,113848.69,77313.086,125179,148690,63056,54.030277,37.374691,109.46526,0.34200183,0.34599137,0.3844485,1.4166666,950,161.83333,43.666668,130.83333,8.0138893,6.3472223,6.9583335,16.666666,11.166667,44.933331,1.2308334,45.166668,2.05,330,0.56166667,0.22416666,0.15166667,1.0666667,433.33334,3.6557338,15.333333,5,4.8333335,4.1666665,26.833334,29.666666,0
42045409602,72,0.73573899,0.073033705,0.070872948,1637,1515,122,92.5,7.5,0,3.5,1434,2162.5068,1354,1575,1896,2117.6687,1393,1250,1294.9219,1387.9004,1449.4681,1434,1543.8475,1334,1445.5883,4.8363037,6.1283584,3.8118343,4.3,6.2,3.5,2.1782179,2.9104478,1.5976331,1960,1950,1968,2011,2004,2013,0.97869825,0.59644973,0.97111344,0.73686975,89738.805,42360.945,51480,81293,24622,7.7654047,5.9939013,15.843775,0.062768899,0.3483164,0.35380054,2,38982.703,100,35,100,7.8333335,7.5,8.75,5,11.1,45.099998,0.98699999,43,1.9,270,0.56999999,0.25999999,0.1,0.18000001,0,3.6419392,16,4,3,4,20,23,0
42045410500,73,0.098279156,0.19541109,0.091778204,1591,1443,148,90.7,9.3,1.5,8.9,852,626.30212,736,945,1094,1705,778,300,730.04034,963.62708,1093.7773,852,906.33289,712,741.90979,5.065835,6.084548,4.1426682,5.1,6.1,3.9,2.5169785,3.1399417,1.9524438,1941,1939,1944,2009,2002,2011,0.85997361,0.14531043,0.73771465,0.2963292,62769.68,32516.512,36003,56071,28977,134.49847,55.291801,247.54791,0.45189816,0.36080658,0.43433735,1.3376259,2400,1,2,112.74966,5,3,5,22,11.4,44.5,1.7,51,2.3,360,0.83999997,0.15000001,0.49000001,1.4,0.63999999,1.4559216,11,7,17,9,55,90,0
42091200106,74,0.77264059,0.018112488,0.014775977,946,911,35,96.3,3.7,0,5.8,754,0,720,2050,1522.2125,0,0,419.44446,702.68201,1400.463,1247.3684,754,926.98743,750,895.08368,5.1888037,7.5186915,3.1242237,4.5,8.3,3.1,2.233809,3.4649532,1.1428572,1969,1962,1976,2010,2004,2012,0.93167704,0.22567287,0.93478262,0.5370844,109824.77,33348.859,49375,128500,22792,113.5075,38.329865,208.98309,0.54505664,0.49521109,0.5971114,1.0483871,5040.3389,100,100,100,3.4444444,3.4444444,3.25,50,11.5,43.900002,3.1900001,68,3.5999999,1900,0.55000001,0.12,0.38,7.0999999,4600,2.0976667,11,4,8,4,42,43,0
